location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k,id
33860,"Montgomery, AL",31,7,32.36583870967742,-86.31116129032259,0.22580645161290322,374042,0.187144759144695,25
27140,"Jackson, MS",32,7,32.32171875,-90.16828125,0.21875,581552,0.12036756816243431,18
44180,"Springfield, MO",49,14,37.21048979591837,-93.29422448979592,0.2857142857142857,462300,0.30283365779796667,31
27620,"Jefferson City, MO",24,7,38.57758333333333,-92.17766666666667,0.2916666666666667,151298,0.4626630887387804,19
17860,"Columbia, MO",45,9,38.94713333333333,-92.32637777777778,0.2,178523,0.5041367218789736,10
44100,"Springfield, IL",41,11,39.78621951219512,-89.64756097560976,0.2682926829268293,209175,0.5258754631289589,30
19340,"Davenport-Moline-Rock Island, IA-IL",36,7,41.509861111111114,-90.54455555555556,0.19444444444444445,381854,0.18331613653385848,11
19780,"Des Moines-West Des Moines, IA",66,10,41.58809090909091,-93.62275757575757,0.15151515151515152,645100,0.15501472639900793,12
30700,"Lincoln, NE",59,17,40.82208474576271,-96.68761016949152,0.288135593220339,331179,0.5133175714643743,23
45820,"Topeka, KS",45,7,39.04802222222222,-95.68395555555556,0.15555555555555556,233153,0.3002320364739034,32
40340,"Rochester, MN",32,8,44.00471875,-92.46275,0.25,217828,0.36726224360504617,27
20260,"Duluth, MN-WI",41,8,46.86973170731707,-92.17468292682926,0.1951219512195122,278659,0.28708923810104825,13
22020,"Fargo, ND-MN",44,10,46.873295454545456,-96.79479545454546,0.22727272727272727,241619,0.41387473667219876,15
16940,"Cheyenne, WY",23,7,41.14,-104.82,0.30434782608695654,98460,0.7109486085720089,9
13740,"Billings, MT",25,7,45.75528,-108.55080000000001,0.28,170740,0.40998008668150404,7
25740,"Helena, MT",32,8,46.588125,-112.027625,0.25,79786,1.002682174817637,17
28420,"Kennewick-Richland, WA",37,7,46.24935135135135,-119.21275675675676,0.1891891891891892,290570,0.2409058058299205,21
36500,"Olympia-Tumwater, WA",63,11,47.03798412698413,-122.89492063492064,0.1746031746031746,280289,0.3924520762498707,26
21660,"Eugene, OR",89,14,44.03806741573034,-123.15021348314608,0.15730337078651685,375617,0.37272008455421346,14
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",52,10,35.29771153846154,-120.67576923076923,0.19230769230769232,282838,0.353559281284693,28
42200,"Santa Maria-Santa Barbara, CA",65,11,34.575723076923076,-119.97866153846154,0.16923076923076924,445606,0.24685484486295067,29
27940,"Juneau, AK",34,7,58.3044705882353,-134.42435294117647,0.20588235294117646,32061,2.1833380119147874,20
11260,"Anchorage, AK",64,13,61.2748125,-149.810375,0.203125,400647,0.32447516142639277,2
02122,Kenai Peninsula Borough,18,7,60.056555555555555,-151.24833333333333,0.3888888888888889,58522,1.1961313693995421,1
29620,"Lansing-East Lansing, MI",77,14,42.729610389610386,-84.53876623376624,0.18181818181818182,480353,0.2914523277672878,22
11460,"Ann Arbor, MI",90,15,42.271588888888886,-83.7244,0.16666666666666666,369208,0.40627505362830707,3
23060,"Fort Wayne, IN",37,9,41.07735135135135,-85.13191891891891,0.24324324324324326,434001,0.20737279407190304,16
14020,"Bloomington, IN",39,7,39.16825641025641,-86.52864102564102,0.1794871794871795,167513,0.41787801543760783,8
11900,"Athens, OH",28,7,39.343714285714285,-82.10657142857143,0.25,66664,1.0500420016800671,4
12740,"Barre, VT",68,11,44.25670588235294,-72.57854411764706,0.16176470588235295,58283,1.8873427929241802,6
31700,"Manchester-Nashua, NH",36,7,42.92063888888889,-71.62425,0.19444444444444445,413157,0.16942711850458786,24
12700,"Barnstable Town, MA",28,7,41.738142857142854,-70.27407142857143,0.25,213482,0.3278964971285635,5
