location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k
10740,"Albuquerque, NM",95,2,35.09246315789474,-106.62495789473684,0.021052631578947368,912897,0.02190827661828224
10900,"Allentown-Bethlehem-Easton, PA-NJ",65,1,40.650984615384615,-75.38478461538462,0.015384615384615385,838081,0.011932020890582175
11180,"Ames, IA",13,1,42.021153846153844,-93.60815384615385,0.07692307692307693,97260,0.10281719103434094
11260,"Anchorage, AK",64,5,61.2748125,-149.810375,0.078125,400647,0.12479813901015109
11460,"Ann Arbor, MI",90,2,42.271588888888886,-83.7244,0.022222222222222223,369208,0.054170007150440944
11700,"Asheville, NC",76,2,35.53222368421053,-82.56243421052632,0.02631578947368421,455255,0.043931423048621104
12060,"Atlanta-Sandy Springs-Roswell, GA",174,1,33.794454022988504,-84.40397701149425,0.005747126436781609,5874249,0.001702345270008132
12300,"Augusta-Waterville, ME",58,1,44.37767241379311,-69.74129310344827,0.017241379310344827,121929,0.08201494312263695
12420,"Austin-Round Rock, TX",230,4,30.261165217391305,-97.74724347826087,0.017391304347826087,2115230,0.0189104730927606
12620,"Bangor, ME",26,3,44.81384615384616,-68.76296153846154,0.11538461538461539,151190,0.198425821813612
12740,"Barre, VT",68,3,44.25670588235294,-72.57854411764706,0.04411764705882353,58283,0.5147298526156855
13540,"Bennington, VT",13,1,42.97369230769231,-73.16315384615385,0.07692307692307693,35713,0.2800100803628931
13820,"Birmingham-Hoover, AL",29,1,33.48744827586207,-86.80348275862069,0.034482758620689655,1149685,0.008698034679064265
14020,"Bloomington, IN",39,3,39.16825641025641,-86.52864102564102,0.07692307692307693,167513,0.17909057804468909
14260,"Boise City, ID",67,3,43.61892537313433,-116.26655223880597,0.04477611940298507,710080,0.042248760703019375
14460,"Boston-Cambridge-Newton, MA-NH",443,6,42.41779232505643,-71.06360045146727,0.013544018058690745,4844597,0.012384931089211342
14740,"Bremerton-Silverdale, WA",28,1,47.659214285714285,-122.58921428571429,0.03571428571428571,266550,0.03751641343087601
14860,"Bridgeport-Stamford-Norwalk, CT",127,2,41.162488188976376,-73.40778740157481,0.015748031496062992,943457,0.021198634383972986
15540,"Burlington-South Burlington, VT",73,5,44.48183561643835,-73.196,0.0684931506849315,218881,0.2284346288622585
16620,"Charleston, WV",57,1,38.33705263157895,-81.63950877192983,0.017543859649122806,214398,0.04664222614016921
16980,"Chicago-Naperville-Elgin, IL-IN-WI",420,3,41.91376904761905,-87.83079761904762,0.007142857142857143,9520784,0.003151001010000857
17460,"Cleveland-Elyria, OH",105,1,41.48820952380952,-81.70949523809524,0.009523809523809525,2058549,0.004857790608822039
17820,"Colorado Springs, CO",74,1,38.84583783783784,-104.83167567567567,0.013513513513513514,725438,0.013784775542499841
17860,"Columbia, MO",45,1,38.94713333333333,-92.32637777777778,0.022222222222222223,178523,0.05601519131988596
18140,"Columbus, OH",99,4,39.986363636363635,-82.988929292929285,0.04040404040404041,2082475,0.019207913660428094
18700,"Corvallis, OR",29,1,44.56972413793103,-123.27224137931034,0.034482758620689655,91567,0.10920964976465321
19100,"Dallas-Fort Worth-Arlington, TX",175,1,32.87446285714286,-97.03428,0.005714285714285714,7407944,0.0013499022130836844
19340,"Davenport-Moline-Rock Island, IA-IL",36,1,41.509861111111114,-90.54455555555556,0.027777777777777776,381854,0.026188019504836926
19380,"Dayton, OH",75,1,39.767466666666664,-84.1462,0.013333333333333334,803713,0.012442252396066755
19740,"Denver-Aurora-Lakewood, CO",184,4,39.73197826086956,-104.97340760869565,0.021739130434782608,2892979,0.01382657807056325
19780,"Des Moines-West Des Moines, IA",66,1,41.58809090909091,-93.62275757575757,0.015151515151515152,645100,0.01550147263990079
20420,"Durango, CO",22,1,37.27527272727273,-107.87986363636364,0.045454545454545456,55541,0.1800471723591581
20500,"Durham-Chapel Hill, NC",126,4,35.94275396825397,-79.00976984126984,0.031746031746031744,566491,0.07061012443269178
21660,"Eugene, OR",89,3,44.03806741573034,-123.15021348314608,0.033707865168539325,375617,0.07986858954733146
21820,"Fairbanks, AK",31,2,64.84022580645161,-147.7296129032258,0.06451612903225806,99725,0.20055151667084484
21900,"Fairmont, WV",8,2,39.4905,-80.16725,0.25,56369,0.354804945980947
22180,"Fayetteville, NC",9,1,35.06166666666667,-78.86822222222223,0.1111111111111111,385380,0.025948414551870882
23060,"Fort Wayne, IN",37,1,41.07735135135135,-85.13191891891891,0.02702702702702703,434001,0.023041421563544783
24580,"Green Bay, WI",23,1,44.512565217391305,-88.02960869565217,0.043478260869565216,319786,0.03127091242268267
24780,"Greenville, NC",13,1,35.61184615384615,-77.36607692307692,0.07692307692307693,178617,0.055985712446183736
24860,"Greenville-Anderson-Mauldin, SC",47,2,34.837382978723404,-82.39670212765958,0.0425531914893617,895422,0.022335837180681287
25060,"Gulfport-Biloxi-Pascagoula, MS",15,1,30.384066666666666,-89.01153333333333,0.06666666666666667,394322,0.02535998498688889
25420,"Harrisburg-Carlisle, PA",99,1,40.25328282828283,-76.91733333333333,0.010101010101010102,571101,0.017510037629070864
25540,"Hartford-West Hartford-East Hartford, CT",119,1,41.73755462184874,-72.65706722689076,0.008403361344537815,1206719,0.008286933412003955
25620,"Hattiesburg, MS",9,1,31.327,-89.29,0.1111111111111111,148719,0.0672409039867132
25740,"Helena, MT",32,1,46.588125,-112.027625,0.03125,79786,0.12533527185220464
26620,"Huntsville, AL",23,2,34.73682608695652,-86.62717391304348,0.08695652173913043,455741,0.043884574791383704
