location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k,id
31420,"Macon-Bibb County, GA",9,2,32.8088446,-83.6941941,0.2222222222222222,229081,0.08730536360501308,17
11700,"Asheville, NC",74,3,35.5539541472973,-82.55249960945946,0.04054054054054054,455255,0.06589713457293166,1
14380,"Boone, NC",10,2,36.2353679,-81.7098877,0.2,55088,0.36305547487656115,3
20500,"Durham-Chapel Hill, NC",110,7,36.04648924181818,-79.01346694909091,0.06363636363636363,566491,0.12356771775721061,7
16820,"Charlottesville, VA",66,20,38.028768146969696,-78.5021666530303,0.30303030303030304,233586,0.8562156978586046,5
12100,"Atlantic City-Hammonton, NJ",21,2,39.469354,-74.6337584,0.09523809523809523,266328,0.07509537112132408,2
42540,"Scranton--Wilkes-Barre--Hazleton, PA",45,2,41.27572774666667,-75.84649676888888,0.044444444444444446,555645,0.035994204933005786,25
35300,"New Haven-Milford, CT",108,5,41.3497173,-72.9002037,0.046296296296296294,857794,0.05828905308267486,19
25540,"Hartford-West Hartford-East Hartford, CT",115,5,41.76659693043479,-72.68871232347827,0.043478260869565216,1206719,0.041434667060019775,13
28300,"Keene, NH",12,2,42.9254553,-72.2482169,0.16666666666666666,76185,0.26251886854367656,16
38860,"Portland-South Portland, ME",128,7,43.74900630703125,-70.37064750546875,0.0546875,532280,0.1315097317201473,20
23013,Knox County,19,2,44.0420446,-69.0385145,0.10526315789473684,39869,0.5016428804334195,11
23009,Hancock County,13,2,44.5649063,-68.3707034,0.15384615384615385,54597,0.3663204938000257,10
21500,"Erie, PA",27,2,42.1179519,-80.0963858,0.07407407407407407,273892,0.07302148292027515,9
45780,"Toledo, OH",37,3,41.5952570027027,-83.51046513783784,0.08108108108108109,603830,0.04968285775797824,27
28020,"Kalamazoo-Portage, MI",43,2,42.24710021162791,-85.55083630232559,0.046511627906976744,338347,0.0591109127611594,15
34740,"Muskegon, MI",8,2,43.2892579,-86.751892,0.25,173656,0.11517022158750634,18
27500,"Janesville-Beloit, WI",15,2,42.6698802,-89.0752844,0.13333333333333333,162320,0.1232134056185313,14
19340,"Davenport-Moline-Rock Island, IA-IL",35,2,41.565844448571426,-90.57703370571429,0.05714285714285714,381854,0.05237603900967385,6
47940,"Waterloo-Cedar Falls, IA",22,2,42.4715414,-92.3080334,0.09090909090909091,169553,0.11795721691742404,28
44180,"Springfield, MO",46,2,37.2581957,-93.3406409,0.043478260869565216,462300,0.043261951113995244,26
15580,"Butte-Silver Bow, MT",11,3,45.8962319,-112.6600714,0.2727272727272727,34915,0.8592295574967779,4
39420,"Pullman, WA",13,2,46.9059441,-117.5353898,0.15384615384615385,49344,0.4053177691309987,21
21260,"Ellensburg, WA",14,2,47.1244443,-120.6767136,0.14285714285714285,46157,0.4333037242455099,8
42220,"Santa Rosa, CA",63,4,38.5251824,-122.9261095,0.06349206349206349,503246,0.07948398993732687,24
42100,"Santa Cruz-Watsonville, CA",37,2,37.0124883,-122.007205,0.05405405405405406,275105,0.07269951473073917,23
41500,"Salinas, CA",41,2,36.240107,-121.3155723,0.04878048780487805,435477,0.045926650546412325,22
23420,"Fresno, CA",40,2,36.7610058,-119.6550193,0.05,986542,0.020272831769960125,12
