place_1_id,place_2_id,count,place_1_name,place_1_long,place_1_lat,place_2_name,place_2_long,place_2_lat
14260,41620,2,"Boise City, ID",-116.26655223880597,43.61892537313433,"Salt Lake City, UT",-111.89808843537415,40.74924489795919
19380,31140,3,"Dayton, OH",-84.1462,39.767466666666664,"Louisville/Jefferson County, KY-IN",-85.73740833333333,38.25403333333333
23060,41620,4,"Fort Wayne, IN",-85.13191891891891,41.07735135135135,"Salt Lake City, UT",-111.89808843537415,40.74924489795919
25420,23060,2,"Harrisburg-Carlisle, PA",-76.91733333333333,40.25328282828283,"Fort Wayne, IN",-85.13191891891891,41.07735135135135
31140,19380,3,"Louisville/Jefferson County, KY-IN",-85.73740833333333,38.25403333333333,"Dayton, OH",-84.1462,39.767466666666664
41620,23060,4,"Salt Lake City, UT",-111.89808843537415,40.74924489795919,"Fort Wayne, IN",-85.13191891891891,41.07735135135135
42540,23060,1,"Scranton--Wilkes-Barre--Hazleton, PA",-75.80511764705882,41.30421568627451,"Fort Wayne, IN",-85.13191891891891,41.07735135135135
