location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k,id
11700,"Asheville, NC",74,5,35.5539541472973,-82.55249960945946,0.06756756756756757,455255,0.10982855762155275,1
16620,"Charleston, WV",55,4,38.31696738,-81.53042554181818,0.07272727272727272,214398,0.18656890456067685,5
18140,"Columbus, OH",94,7,39.98616735744681,-82.98810763404256,0.07446808510638298,2082475,0.03361384890574917,7
19380,"Dayton, OH",71,8,39.759415609859154,-84.22021011408451,0.11267605633802817,803713,0.09953801916853404,9
17140,"Cincinnati, OH-KY-IN",73,7,39.1986688,-84.52041975616439,0.0958904109589041,2179858,0.0321121834541516,6
30460,"Lexington-Fayette, KY",55,4,38.04220768181818,-84.46804431454545,0.07272727272727272,512732,0.07801346512408042,15
31140,"Louisville/Jefferson County, KY-IN",118,9,38.218928391525424,-85.66088499406779,0.07627118644067797,1292809,0.06961585199360462,17
23060,"Fort Wayne, IN",36,6,41.0918553,-85.0722302,0.16666666666666666,434001,0.13824852938126872,12
28020,"Kalamazoo-Portage, MI",43,4,42.24710021162791,-85.55083630232559,0.09302325581395349,338347,0.1182218255223188,14
47940,"Waterloo-Cedar Falls, IA",22,5,42.4715414,-92.3080334,0.22727272727272727,169553,0.2948930422935601,22
45820,"Topeka, KS",44,5,39.0418053,-95.755664,0.11363636363636363,233153,0.21445145462421672,21
44180,"Springfield, MO",46,5,37.2581957,-93.3406409,0.10869565217391304,462300,0.1081548777849881,20
30780,"Little Rock-North Little Rock-Conway, AR",37,5,34.78047211081081,-92.31331262162162,0.13513513513513514,737991,0.06775150374462562,16
19740,"Denver-Aurora-Lakewood, CO",169,12,39.73835957573964,-104.85307596923076,0.07100591715976332,2892979,0.041479734211689746,10
41620,"Salt Lake City, UT",136,11,40.66641125367647,-111.93306130955882,0.08088235294117647,1205238,0.09126828062175271,18
14260,"Boise City, ID",66,6,43.46967396363637,-116.29360410454545,0.09090909090909091,710080,0.08449752140603875,4
22020,"Fargo, ND-MN",41,4,46.92351231219512,-97.15999982195122,0.0975609756097561,241619,0.1655498946688795,11
25420,"Harrisburg-Carlisle, PA",92,6,40.37216896413044,-76.86939640869565,0.06521739130434782,571101,0.10506022577442518,13
42540,"Scranton--Wilkes-Barre--Hazleton, PA",45,4,41.27572774666667,-75.84649676888888,0.08888888888888889,555645,0.07198840986601157,19
18180,"Concord, NH",48,5,43.2995786,-71.6800412,0.10416666666666667,150169,0.33295820042751834,8
12740,"Barre, VT",63,4,44.2749884,-72.6095138,0.06349206349206349,58283,0.6863064701542474,3
12300,"Augusta-Waterville, ME",54,5,44.4170119,-69.7657639,0.09259259259259259,121929,0.4100747156131847,2
