location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k
10580,"Albany-Schenectady-Troy, NY",145,13,42.72449655172414,-73.80160689655172,0.0896551724137931,882130,0.14737056896375816
17140,"Cincinnati, OH-KY-IN",75,12,39.17776,-84.51114666666666,0.16,2179858,0.05504945734997417
27260,"Jacksonville, FL",117,12,30.25409401709402,-81.59108547008547,0.10256410256410256,1504841,0.07974264390723006
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",285,43,44.96612280701754,-93.20209122807017,0.15087719298245614,3592669,0.1196881761164193
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",408,41,39.95353921568628,-75.28212009803921,0.10049019607843138,6078451,0.06745139510049518
38060,"Phoenix-Mesa-Scottsdale, AZ",196,21,33.43311734693878,-112.02755102040817,0.10714285714285714,4761694,0.044101951952393414
38300,"Pittsburgh, PA",181,23,40.41624309392265,-79.93314364640884,0.1270718232044199,2330283,0.09870045827051907
40900,"Sacramento--Roseville--Arden-Arcade, CA",170,37,38.60834705882353,-121.44635294117647,0.21764705882352942,2320381,0.15945657200261507
41180,"St. Louis, MO-IL",194,47,38.64118556701031,-90.22667525773196,0.2422680412371134,2805850,0.1675071725145678
41860,"San Francisco-Oakland-Hayward, CA",495,37,37.79507070707071,-122.32105858585858,0.07474747474747474,4710693,0.0785447066917755
