location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k
02016,Aleutians West Census Area,3,1,53.21966666666667,-169.9103333333333,0.3333333333333333,5726,1.7464198393293746
02050,Bethel Census Area,3,1,60.792,-161.756,0.3333333333333333,18079,0.5531279384921732
02100,Haines Borough,2,1,59.236,-135.445,0.5,2518,3.9714058776806986
02122,Kenai Peninsula Borough,18,5,60.056555555555555,-151.24833333333333,0.2777777777777778,58522,0.8543795495711015
02150,Kodiak Island Borough,7,2,57.79,-152.407,0.2857142857142857,13519,1.4793993638582736
02164,Lake and Peninsula Borough,1,1,59.328,-155.895,1,1607,6.222775357809583
02195,Petersburg Borough,3,1,56.812,-132.956,0.3333333333333333,3259,3.068425897514575
02220,Sitka City and Borough,6,1,57.053,-135.33,0.16666666666666666,8686,1.1512779184895232
02261,Valdez-Cordova Census Area,5,2,60.659800000000004,-145.87199999999999,0.4,9224,2.168256721595837
02282,Yakutat City and Borough,1,1,59.547,-139.727,1,607,16.474464579901152
06063,Plumas County,1,1,39.993,-120.804,1,18740,0.5336179295624333
10300,"Adrian, MI",10,1,41.9108,-84.0393,0.1,98482,0.10154139842813915
10420,"Akron, OH",32,3,41.12190625,-81.49028125,0.09375,704367,0.04259143315913437
10460,"Alamogordo, NM",4,1,32.9,-105.96,0.25,66198,0.15106196561829663
10580,"Albany-Schenectady-Troy, NY",145,4,42.72449655172414,-73.80160689655172,0.027586206896551724,882130,0.04534479045038713
10740,"Albuquerque, NM",95,9,35.09246315789474,-106.62495789473684,0.09473684210526316,912897,0.09858724478227007
10900,"Allentown-Bethlehem-Easton, PA-NJ",65,6,40.650984615384615,-75.38478461538462,0.09230769230769231,838081,0.07159212534349306
11180,"Ames, IA",13,1,42.021153846153844,-93.60815384615385,0.07692307692307693,97260,0.10281719103434094
11260,"Anchorage, AK",64,10,61.2748125,-149.810375,0.15625,400647,0.24959627802030218
11460,"Ann Arbor, MI",90,7,42.271588888888886,-83.7244,0.07777777777777778,369208,0.1895950250265433
11500,"Anniston-Oxford-Jacksonville, AL",3,2,33.66,-85.83099999999999,0.6666666666666666,114664,0.1744226609921161
11700,"Asheville, NC",76,2,35.53222368421053,-82.56243421052632,0.02631578947368421,455255,0.043931423048621104
11820,"Astoria, OR",12,2,46.13975,-123.85391666666666,0.16666666666666666,39119,0.5112605127942943
12020,"Athens-Clarke County, GA",43,2,33.94927906976744,-83.36274418604651,0.046511627906976744,208997,0.09569515351895003
12060,"Atlanta-Sandy Springs-Roswell, GA",174,13,33.794454022988504,-84.40397701149425,0.07471264367816093,5874249,0.02213048851010572
12100,"Atlantic City-Hammonton, NJ",21,1,39.4022380952381,-74.53114285714285,0.047619047619047616,266328,0.03754768556066204
12260,"Augusta-Richmond County, GA-SC",21,4,33.522,-81.92738095238096,0.19047619047619047,600006,0.0666660000066666
12300,"Augusta-Waterville, ME",58,7,44.37767241379311,-69.74129310344827,0.1206896551724138,121929,0.5741046018584586
12420,"Austin-Round Rock, TX",230,22,30.261165217391305,-97.74724347826087,0.09565217391304348,2115230,0.10400760201018329
12540,"Bakersfield, CA",52,1,35.41340384615384,-118.91959615384616,0.019230769230769232,888988,0.01124874576484722
12580,"Baltimore-Columbia-Towson, MD",159,10,39.22767924528302,-76.58943396226415,0.06289308176100629,2798587,0.03573231777321913
12620,"Bangor, ME",26,4,44.81384615384616,-68.76296153846154,0.15384615384615385,151190,0.26456776241814933
12740,"Barre, VT",68,5,44.25670588235294,-72.57854411764706,0.07352941176470588,58283,0.8578830876928092
12860,"Batavia, NY",1,1,42.998,-78.188,1,57816,0.17296250172962502
12940,"Baton Rouge, LA",29,1,30.445862068965518,-91.15379310344828,0.034482758620689655,831182,0.012031059382902902
12980,"Battle Creek, MI",19,2,42.29921052631579,-85.0661052631579,0.10526315789473684,134358,0.14885604132243707
13020,"Bay City, MI",10,1,43.623599999999996,-83.96940000000001,0.1,104189,0.09597942201192065
13187,Lumpkin County,4,1,34.539750000000005,-83.9815,0.25,32822,0.3046736944732192
13460,"Bend-Redmond, OR",22,1,44.070727272727275,-121.32068181818182,0.045454545454545456,186807,0.05353118459158383
13540,"Bennington, VT",13,2,42.97369230769231,-73.16315384615385,0.15384615384615385,35713,0.5600201607257862
13740,"Billings, MT",25,5,45.75528,-108.55080000000001,0.2,170740,0.2928429190582172
13780,"Binghamton, NY",8,1,42.098625,-75.94662500000001,0.125,241609,0.041389186661092925
13900,"Bismarck, ND",13,2,46.80838461538462,-100.78369230769232,0.15384615384615385,132418,0.1510368680995031
14020,"Bloomington, IN",39,4,39.16825641025641,-86.52864102564102,0.10256410256410256,167513,0.23878743739291877
14260,"Boise City, ID",67,8,43.61892537313433,-116.26655223880597,0.11940298507462686,710080,0.11266336187471834
14380,"Boone, NC",11,2,36.21727272727273,-81.67381818181818,0.18181818181818182,55088,0.36305547487656115
14460,"Boston-Cambridge-Newton, MA-NH",443,31,42.41779232505643,-71.06360045146727,0.06997742663656885,4844597,0.06398881062759193
14500,"Boulder, CO",75,4,40.03181333333333,-105.23398666666667,0.05333333333333334,324073,0.12342898050747825
14540,"Bowling Green, KY",22,3,36.95759090909091,-86.46372727272727,0.13636363636363635,174962,0.17146580400315498
14580,"Bozeman, MT",30,4,45.705799999999996,-111.10503333333334,0.13333333333333333,108656,0.3681342953909586
14740,"Bremerton-Silverdale, WA",28,2,47.659214285714285,-122.58921428571429,0.07142857142857142,266550,0.07503282686175201
