location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k,id
35840,"North Port-Sarasota-Bradenton, FL",72,9,27.375708333333332,-82.5337638888889,0.125,805139,0.11178194075805543,17
17900,"Columbia, SC",54,8,34.00855555555555,-81.04062962962963,0.14814814814814814,825110,0.09695676940044358,7
39580,"Raleigh, NC",95,13,35.7816,-78.65281052631579,0.1368421052631579,1334342,0.09742629700631472,21
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",480,91,38.91626041666667,-77.09836875,0.18958333333333333,6200001,0.1467741698751339,28
49660,"Youngstown-Warren-Boardman, OH-PA",63,7,41.148650793650795,-80.66093650793651,0.1111111111111111,541875,0.12918108419838523,29
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",98,11,42.909806122448984,-78.84855102040817,0.11224489795918367,1129660,0.09737443124479932,4
40380,"Rochester, NY",67,9,43.10271641791045,-77.54141791044776,0.13432835820895522,1071589,0.08398742428300401,23
45060,"Syracuse, NY",44,6,43.073409090909095,-76.16193181818183,0.13636363636363635,651048,0.09215910347624137,26
46540,"Utica-Rome, NY",21,8,43.111714285714285,-75.24166666666667,0.38095238095238093,292336,0.2736577089376608,27
24020,"Glens Falls, NY",33,6,43.30415151515152,-73.62575757575758,0.18181818181818182,125917,0.4765043639858002,12
38340,"Pittsfield, MA",54,6,42.36072222222222,-73.24205555555555,0.1111111111111111,126485,0.47436454915602644,19
31700,"Manchester-Nashua, NH",36,6,42.92063888888889,-71.62425,0.16666666666666666,413157,0.14522324443250387,16
38860,"Portland-South Portland, ME",135,17,43.63619259259259,-70.28717777777777,0.1259259259259259,532280,0.3193807770346434,20
12300,"Augusta-Waterville, ME",58,7,44.37767241379311,-69.74129310344827,0.1206896551724138,121929,0.5741046018584586,2
15540,"Burlington-South Burlington, VT",73,8,44.48183561643835,-73.196,0.1095890410958904,218881,0.36549540617961357,5
26580,"Huntington-Ashland, WV-KY-OH",27,6,38.437666666666665,-82.41322222222222,0.2222222222222222,355582,0.16873745015214495,14
24340,"Grand Rapids-Wyoming, MI",68,10,42.93430882352941,-85.75851470588236,0.14705882352941177,1060326,0.09431061767795942,13
36540,"Omaha-Council Bluffs, NE-IA",71,14,41.24216901408451,-95.97761971830987,0.19718309859154928,932217,0.15017962555928502,18
22020,"Fargo, ND-MN",44,6,46.873295454545456,-96.79479545454546,0.13636363636363635,241619,0.24832484200331928,10
22660,"Fort Collins, CO",39,6,40.54633333333334,-105.09417948717949,0.15384615384615385,343993,0.17442215393917898,11
17820,"Colorado Springs, CO",74,9,38.84583783783784,-104.83167567567567,0.12162162162162163,725438,0.12406297988249856,6
41620,"Salt Lake City, UT",147,16,40.74924489795919,-111.89808843537415,0.10884353741496598,1205238,0.1327538627225494,24
14260,"Boise City, ID",67,8,43.61892537313433,-116.26655223880597,0.11940298507462686,710080,0.11266336187471834,3
39900,"Reno, NV",52,9,39.520096153846154,-119.80667307692308,0.17307692307692307,461336,0.1950855775400142,22
42200,"Santa Maria-Santa Barbara, CA",65,7,34.575723076923076,-119.97866153846154,0.1076923076923077,445606,0.1570894467309686,25
21660,"Eugene, OR",89,10,44.03806741573034,-123.15021348314608,0.11235955056179775,375617,0.2662286318244382,8
27940,"Juneau, AK",34,9,58.3044705882353,-134.42435294117647,0.2647058823529412,32061,2.8071488724618696,15
11260,"Anchorage, AK",64,10,61.2748125,-149.810375,0.15625,400647,0.24959627802030218,1
21820,"Fairbanks, AK",31,9,64.84022580645161,-147.7296129032258,0.2903225806451613,99725,0.9024818250188017,9
