date,week,location,latitude,longitude,location_type,location_id,location_name,collective_bargaining,education,environment,executive,guns,healthcare,immigration,police,race_confed,supreme_court,women,other
4/26/17,4/24/17,"Schenectady, NY",42.814,-73.94,CBSA,10580,"Albany-Schenectady-Troy, NY",1,0,0,0,0,0,0,0,0,0,0,0
4/26/17,4/24/17,"Livingston, CA",37.387,-120.724,CBSA,32900,"Merced, CA",1,0,0,0,0,0,0,0,0,0,0,0
4/26/17,4/24/17,"Winfield, KS",37.24,-96.996,CBSA,11680,"Arkansas City-Winfield, KS",1,0,0,0,0,0,0,0,0,0,0,0
4/26/17,4/24/17,"New York, NY",40.713,-74.006,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,1,0,0,0,0,0,0,0,0,0,0
4/26/17,4/24/17,"Dayton, OH",39.759,-84.192,CBSA,19380,"Dayton, OH",1,0,0,0,0,0,0,0,0,0,0,0
4/27/17,4/24/17,"New Haven, CT",41.308,-72.928,CBSA,35300,"New Haven-Milford, CT",1,0,0,0,0,0,0,0,0,0,0,0
4/27/17,4/24/17,"Palo Alto, CA",37.442,-122.143,CBSA,41940,"San Jose-Sunnyvale-Santa Clara, CA",0,0,0,0,0,0,1,0,0,0,0,0
4/27/17,4/24/17,"Berkeley, CA",37.872,-122.273,CBSA,41860,"San Francisco-Oakland-Hayward, CA",0,0,0,0,0,0,0,0,0,0,0,1
4/27/17,4/24/17,"Las Vegas, NV",36.17,-115.14,CBSA,29820,"Las Vegas-Henderson-Paradise, NV",0,0,0,1,0,0,0,0,0,0,0,0
4/27/17,4/24/17,"Cañada College, San Mateo, CA",37.448,-122.265,CBSA,41860,"San Francisco-Oakland-Hayward, CA",0,0,0,0,0,0,0,0,1,0,0,0
4/27/17,4/24/17,"Berkeley, CA",37.872,-122.273,CBSA,41860,"San Francisco-Oakland-Hayward, CA",0,0,0,0,0,0,0,0,1,0,0,0
4/27/17,4/24/17,"Eugene, OR",44.052,-123.087,CBSA,21660,"Eugene, OR",0,0,0,0,0,0,0,0,0,0,1,0
4/27/17,4/24/17,"Bowling Green, OH",41.375,-83.651,CBSA,45780,"Toledo, OH",0,0,0,0,0,0,0,0,0,0,1,0
4/28/17,4/24/17,"Central Islip, NY",40.791,-73.202,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,0,0,0,0,1,0,0,0,0,0
4/28/17,4/24/17,"Beinecke Plaza, New Haven, CT",41.312,-72.926,CBSA,35300,"New Haven-Milford, CT",1,0,0,0,0,0,0,0,0,0,0,0
4/28/17,4/24/17,"Virginia Beach, VA",36.853,-75.978,CBSA,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",0,0,1,0,0,0,0,0,0,0,0,0
4/28/17,4/24/17,"Lower Spectacle Pond, Sandisfield, MA",42.165,-73.118,CBSA,38340,"Pittsfield, MA",0,0,1,0,0,0,0,0,0,0,0,0
4/28/17,4/24/17,"Las Cruces, NM",32.32,-106.764,CBSA,29740,"Las Cruces, NM",0,0,1,1,0,0,0,0,0,0,0,0
4/28/17,4/24/17,"Valdosta, GA",30.833,-83.278,CBSA,46660,"Valdosta, GA",0,0,0,1,0,0,0,0,0,0,0,0
4/28/17,4/24/17,"Valdosta, GA",30.833,-83.278,CBSA,46660,"Valdosta, GA",0,0,0,1,0,0,0,0,0,0,0,0
4/28/17,4/24/17,"Atlanta, GA",33.749,-84.388,CBSA,12060,"Atlanta-Sandy Springs-Roswell, GA",0,0,0,0,1,0,0,0,0,0,0,0
4/28/17,4/24/17,"Jeffersonville, IN",38.278,-85.737,CBSA,31140,"Louisville/Jefferson County, KY-IN",0,0,0,0,0,1,0,0,0,0,0,0
4/28/17,4/24/17,"Central Islip, NY",40.791,-73.202,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,0,0,0,0,1,0,0,0,0,0
4/28/17,4/24/17,"Raleigh, NC",35.78,-78.638,CBSA,39580,"Raleigh, NC",0,0,0,0,0,0,0,0,1,0,0,0
4/28/17,4/24/17,"Los Angeles, CA",34.052,-118.244,CBSA,31080,"Los Angeles-Long Beach-Anaheim, CA",0,0,0,0,0,0,0,0,1,0,0,0
4/28/17,4/24/17,"Amherst, MA",42.373,-72.52,CBSA,44140,"Springfield, MA",0,0,0,0,0,0,0,0,0,0,0,1
4/28/17,4/24/17,"Sacramento, CA",38.582,-121.494,CBSA,40900,"Sacramento--Roseville--Arden-Arcade, CA",0,0,0,0,0,0,0,1,0,0,0,0
4/28/17,4/24/17,"Cornelius, NC",35.487,-80.86,CBSA,16740,"Charlotte-Concord-Gastonia, NC-SC",0,0,0,0,0,0,0,0,0,0,0,1
4/28/17,4/24/17,"Panama City, FL",30.159,-85.66,CBSA,37460,"Panama City, FL",0,0,0,0,0,0,0,0,0,0,0,1
4/29/17,4/24/17,"Sioux Falls, SD",43.545,-96.731,CBSA,43620,"Sioux Falls, SD",0,0,0,0,0,0,0,0,0,0,0,1
4/29/17,4/24/17,"Spokane, WA",47.659,-117.426,CBSA,44060,"Spokane-Spokane Valley, WA",0,0,0,0,0,0,0,0,0,0,1,0
4/29/17,4/24/17,"San Diego, CA",32.716,-117.161,CBSA,41740,"San Diego-Carlsbad, CA",0,0,0,0,0,0,0,0,0,0,1,0
4/29/17,4/24/17,"Washington, DC",38.907,-77.037,CBSA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Austin, TX",30.267,-97.743,CBSA,12420,"Austin-Round Rock, TX",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Chicago, IL",41.878,-87.63,CBSA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Montpelier, VT",44.26,-72.575,CBSA,12740,"Barre, VT",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Denver, CO",39.739,-104.99,CBSA,19740,"Denver-Aurora-Lakewood, CO",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Augusta, ME",44.311,-69.779,CBSA,12300,"Augusta-Waterville, ME",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Boston, MA",42.36,-71.059,CBSA,14460,"Boston-Cambridge-Newton, MA-NH",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Tampa, FL",27.951,-82.457,CBSA,45300,"Tampa-St. Petersburg-Clearwater, FL",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Seattle, WA",47.606,-122.332,CBSA,42660,"Seattle-Tacoma-Bellevue, WA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"White Plains, NY",41.034,-73.763,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Philadelphia, PA",39.953,-75.165,CBSA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Martha's Vineyard, MA",41.38,-70.645,CBSA,47240,"Vineyard Haven, MA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Buffalo, NY",42.886,-78.878,CBSA,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"West Chester, PA",39.961,-75.605,CBSA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Greenfield, MA",42.588,-72.599,CBSA,24640,"Greenfield Town, MA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Billings, MT",45.783,-108.501,CBSA,13740,"Billings, MT",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Northeast Portland, OR",45.568,-122.618,CBSA,38900,"Portland-Vancouver-Hillsboro, OR-WA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Kalama, WA",46.008,-122.845,CBSA,31020,"Longview, WA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Bozeman, MT",45.677,-111.043,CBSA,14580,"Bozeman, MT",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Oakland, CA",37.804,-122.271,CBSA,41860,"San Francisco-Oakland-Hayward, CA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"West Palm Beach, FL",26.715,-80.053,CBSA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Fort Lauderdale, FL",26.122,-80.137,CBSA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Miami, FL",25.762,-80.192,CBSA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Minneapolis, MN",44.978,-93.265,CBSA,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Pittsburgh, PA",40.441,-79.996,CBSA,38300,"Pittsburgh, PA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Erie, PA",42.129,-80.085,CBSA,21500,"Erie, PA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Long Beach, NY",40.588,-73.658,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Tillamook, OR",45.456,-123.844,county,41057,Tillamook County,0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Missoula, MT",46.879,-113.997,CBSA,33540,"Missoula, MT",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Potsdam, NY",44.67,-74.981,CBSA,36300,"Ogdensburg-Massena, NY",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Springfield, MA",42.101,-72.59,CBSA,44140,"Springfield, MA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Durango, CO",37.275,-107.88,CBSA,20420,"Durango, CO",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"St. Petersburg, FL",27.752,-82.627,CBSA,45300,"Tampa-St. Petersburg-Clearwater, FL",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Charleston, WV",38.35,-81.633,CBSA,16620,"Charleston, WV",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Bellingham, WA",48.752,-122.479,CBSA,13380,"Bellingham, WA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Bristol, VT",44.133,-73.079,county,50001,Addison County,0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Cortez, CO",37.349,-108.586,county,8083,Montezuma County,0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Portsmouth, NH",43.072,-70.763,CBSA,14460,"Boston-Cambridge-Newton, MA-NH",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Williamsburg, VA",37.271,-76.707,CBSA,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Savannah, GA",32.084,-81.1,CBSA,42340,"Savannah, GA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Pottstown, PA",40.245,-75.65,CBSA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Staten Island, NY",40.58,-74.15,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Queens, NY",40.728,-73.795,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Winona, MN",44.055,-91.666,CBSA,49100,"Winona, MN",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Friday Harbor, WA",48.534,-123.017,county,53055,San Juan County,0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Knoxville, TN",35.961,-83.921,CBSA,28940,"Knoxville, TN",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Keene, NH",42.934,-72.278,CBSA,28300,"Keene, NH",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Port Angeles, WA",48.118,-123.431,CBSA,38820,"Port Angeles, WA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Port Jervis, NY",41.375,-74.693,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Waikiki, HI",21.285,-157.836,CBSA,46520,"Urban Honolulu, HI",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Memphis, TN",35.15,-90.049,CBSA,32820,"Memphis, TN-MS-AR",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Marquette, MI",46.548,-87.396,CBSA,32100,"Marquette, MI",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Lincoln, NE",40.826,-96.685,CBSA,30700,"Lincoln, NE",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Poughkeepsie, NY",41.7,-73.921,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Columbia, MO",38.952,-92.334,CBSA,17860,"Columbia, MO",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Santa Rosa, CA",38.44,-122.714,CBSA,42220,"Santa Rosa, CA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Davenport, IA",41.524,-90.578,CBSA,19340,"Davenport-Moline-Rock Island, IA-IL",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Huntington, WV",38.419,-82.445,CBSA,26580,"Huntington-Ashland, WV-KY-OH",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Huntington Park, Spokane, WA",47.661,-117.425,CBSA,44060,"Spokane-Spokane Valley, WA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Selinsgrove, PA",40.799,-76.862,CBSA,42780,"Selinsgrove, PA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Rockport, MA",42.656,-70.62,CBSA,14460,"Boston-Cambridge-Newton, MA-NH",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Langley, WA",48.04,-122.406,CBSA,36020,"Oak Harbor, WA",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Hood River, OR",45.705,-121.521,CBSA,26220,"Hood River, OR",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Syracuse, NY",43.048,-76.147,CBSA,45060,"Syracuse, NY",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Farm Show Complex, Harrisburg, PA",40.287,-76.883,CBSA,25420,"Harrisburg-Carlisle, PA",0,0,0,1,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Portland, OR",45.523,-122.676,CBSA,38900,"Portland-Vancouver-Hillsboro, OR-WA",0,0,0,1,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Scranton, PA",41.409,-75.662,CBSA,42540,"Scranton--Wilkes-Barre--Hazleton, PA",0,0,0,1,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Media, PA",39.917,-75.388,CBSA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,0,1,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Delaware County, PA",39.908,-75.388,CBSA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,0,1,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Harrisburg, PA",40.273,-76.887,CBSA,25420,"Harrisburg-Carlisle, PA",0,0,0,1,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Syracuse, NY",43.048,-76.147,CBSA,45060,"Syracuse, NY",0,0,0,1,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"El Paso, TX",31.762,-106.485,CBSA,21340,"El Paso, TX",0,0,0,0,0,0,1,0,0,0,1,0
4/29/17,4/24/17,"Calexico, CA",32.679,-115.499,CBSA,20940,"El Centro, CA",0,0,0,0,0,0,1,0,0,0,0,0
4/29/17,4/24/17,"Yakima, WA",46.602,-120.506,CBSA,49420,"Yakima, WA",0,0,0,0,0,0,0,0,1,0,0,0
4/29/17,4/24/17,"Northfield, MN",44.458,-93.162,CBSA,22060,"Faribault-Northfield, MN",0,0,0,0,0,0,0,0,1,0,0,0
4/29/17,4/24/17,"New Orleans, LA",29.951,-90.072,CBSA,35380,"New Orleans-Metairie, LA",0,0,0,0,0,0,0,0,1,0,0,0
4/29/17,4/24/17,"Los Angeles, CA",34.052,-118.244,CBSA,31080,"Los Angeles-Long Beach-Anaheim, CA",0,0,0,0,0,0,0,0,1,0,0,0
4/29/17,4/24/17,"New Orleans, LA",29.951,-90.072,CBSA,35380,"New Orleans-Metairie, LA",0,0,0,0,0,0,0,0,1,0,0,0
4/29/17,4/24/17,"Tulsa, OK",36.154,-95.993,CBSA,46140,"Tulsa, OK",0,0,1,0,0,0,0,0,0,0,0,0
4/29/17,4/24/17,"Pikeville, KY",37.479,-82.519,county,21195,Pike County,0,0,0,0,0,0,0,0,1,0,0,0
4/29/17,4/24/17,"Pikeville, KY",37.479,-82.519,county,21195,Pike County,0,0,0,0,0,0,0,0,1,0,0,0
4/29/17,4/24/17,"Stamford, CT",41.053,-73.539,CBSA,14860,"Bridgeport-Stamford-Norwalk, CT",0,0,0,0,0,0,0,0,0,0,1,0
4/29/17,4/24/17,"Sierra Vista, AZ",31.546,-110.277,CBSA,43420,"Sierra Vista-Douglas, AZ",0,0,0,0,0,0,0,0,0,0,0,1
4/29/17,4/24/17,"Manatee, FL",27.48,-82.345,CBSA,35840,"North Port-Sarasota-Bradenton, FL",0,0,0,0,0,0,0,0,0,0,0,1
4/29/17,4/24/17,"Concord, NH",43.208,-71.538,CBSA,18180,"Concord, NH",0,0,0,0,0,0,0,0,0,0,0,1
4/30/17,4/24/17,"Hagerstown, MD",39.642,-77.72,CBSA,25180,"Hagerstown-Martinsburg, MD-WV",0,0,1,0,0,0,0,0,0,0,0,0
4/30/17,4/24/17,"Phoenix, AZ",33.448,-112.074,CBSA,38060,"Phoenix-Mesa-Scottsdale, AZ",0,0,0,0,0,0,1,0,0,0,0,0
4/30/17,4/24/17,"Napa, CA",38.298,-122.287,CBSA,34900,"Napa, CA",0,0,0,0,0,0,1,0,0,0,0,0
4/30/17,4/24/17,"San Ysidro, CA",32.556,-117.047,CBSA,41740,"San Diego-Carlsbad, CA",0,0,0,0,0,0,1,0,0,0,0,0
4/30/17,4/24/17,"San Luis Obispo, CA",35.283,-120.66,CBSA,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",0,0,0,0,0,0,0,0,0,0,1,0
4/30/17,4/24/17,"Grandville, MI",42.91,-85.763,CBSA,24340,"Grand Rapids-Wyoming, MI",0,0,0,0,0,0,0,0,0,0,0,1
5/1/17,5/1/17,"The Dalles, OR",45.595,-121.179,CBSA,45520,"The Dalles, OR",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"New Orleans, LA",29.951,-90.072,CBSA,35380,"New Orleans-Metairie, LA",0,0,0,0,0,0,0,0,1,0,0,0
5/1/17,5/1/17,"Los Angeles, CA",34.052,-118.244,CBSA,31080,"Los Angeles-Long Beach-Anaheim, CA",0,0,0,1,0,0,0,0,0,0,0,0
5/1/17,5/1/17,"San Diego, CA",32.716,-117.161,CBSA,41740,"San Diego-Carlsbad, CA",0,0,0,1,0,0,0,0,0,0,0,0
5/1/17,5/1/17,"Westlake Park, Seattle, WA",47.611,-122.337,CBSA,42660,"Seattle-Tacoma-Bellevue, WA",0,0,0,1,0,0,0,0,0,0,0,0
5/1/17,5/1/17,"South Bend, IN",41.676,-86.252,CBSA,43780,"South Bend-Mishawaka, IN-MI",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Allentown, PA",40.608,-75.49,CBSA,10900,"Allentown-Bethlehem-Easton, PA-NJ",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Chicago, IL",41.878,-87.63,CBSA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Oakland, CA",37.804,-122.271,CBSA,41860,"San Francisco-Oakland-Hayward, CA",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Shemanski Park, Portland, OR",45.517,-122.682,CBSA,38900,"Portland-Vancouver-Hillsboro, OR-WA",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"MacArthur Park, Los Angeles, CA",34.059,-118.278,CBSA,31080,"Los Angeles-Long Beach-Anaheim, CA",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Lansing, MI",42.733,-84.556,CBSA,29620,"Lansing-East Lansing, MI",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Miami, FL",25.762,-80.192,CBSA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Providence, RI",41.824,-71.413,CBSA,39300,"Providence-Warwick, RI-MA",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Lake Worth, FL",26.617,-80.068,CBSA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Liberty State Park, Jersey City, NJ",40.703,-74.054,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Liberty State Park, New York, NY",42.77,-78.761,CBSA,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Kit Land Nelson Park, Apopka, FL",28.678,-81.508,CBSA,36740,"Orlando-Kissimmee-Sanford, FL",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Seattle, WA",47.606,-122.332,CBSA,42660,"Seattle-Tacoma-Bellevue, WA",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Indianapolis, IN",39.768,-86.158,CBSA,26900,"Indianapolis-Carmel-Anderson, IN",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Raleigh, NC",35.78,-78.638,CBSA,39580,"Raleigh, NC",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Austin, TX",30.267,-97.743,CBSA,12420,"Austin-Round Rock, TX",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Dallas, TX",32.777,-96.797,CBSA,19100,"Dallas-Fort Worth-Arlington, TX",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Charlotte, NC",35.227,-80.843,CBSA,16740,"Charlotte-Concord-Gastonia, NC-SC",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Fresno, CA",36.747,-119.773,CBSA,23420,"Fresno, CA",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Philadelphia, PA",39.953,-75.165,CBSA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Nanuet, NY",41.089,-74.013,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Borough Hall, Phoenixville, PA",40.134,-75.52,CBSA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Stamford, CT",41.053,-73.539,CBSA,14860,"Bridgeport-Stamford-Norwalk, CT",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Grand Rapids, MI",42.963,-85.668,CBSA,24340,"Grand Rapids-Wyoming, MI",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Yakima, WA",46.602,-120.506,CBSA,49420,"Yakima, WA",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Immokalee, FL",26.419,-81.417,CBSA,34940,"Naples-Immokalee-Marco Island, FL",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Lawrence, MA",42.707,-71.163,CBSA,14460,"Boston-Cambridge-Newton, MA-NH",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"East Boston, MA",42.37,-71.039,CBSA,14460,"Boston-Cambridge-Newton, MA-NH",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Phoenix, AZ",33.448,-112.074,CBSA,38060,"Phoenix-Mesa-Scottsdale, AZ",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Volunteer Park, Pasco, WA",46.237,-119.094,CBSA,28420,"Kennewick-Richland, WA",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Lynn, MA",42.467,-70.949,CBSA,14460,"Boston-Cambridge-Newton, MA-NH",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Milwaukee, WI",42.374,-88.127,CBSA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"York, PA",39.963,-76.728,CBSA,49620,"York-Hanover, PA",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"San Francisco, CA",37.775,-122.419,CBSA,41860,"San Francisco-Oakland-Hayward, CA",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Kalamazoo, MI",42.292,-85.587,CBSA,28020,"Kalamazoo-Portage, MI",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Free Stamp, Cleveland, OH",41.506,-81.692,CBSA,17460,"Cleveland-Elyria, OH",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Fort Lauderdale, FL",26.122,-80.137,CBSA,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Carlisle, PA",40.201,-77.2,CBSA,25420,"Harrisburg-Carlisle, PA",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"State House, Boston, MA",42.359,-71.064,CBSA,14460,"Boston-Cambridge-Newton, MA-NH",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"San Diego, CA",32.716,-117.161,CBSA,41740,"San Diego-Carlsbad, CA",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Brittingham Park, Madison, WI",43.064,-89.399,CBSA,31540,"Madison, WI",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Danbury, CT",41.395,-73.454,CBSA,14860,"Bridgeport-Stamford-Norwalk, CT",0,0,0,0,0,0,1,0,0,0,0,0
5/1/17,5/1/17,"Yonkers, NY",40.931,-73.899,CBSA,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,0,0,0,0,1,0,0,0,0,0
