location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k,id
19660,"Deltona-Daytona Beach-Ormond Beach, FL",31,1,29.084681458064516,-81.16982512258065,0.03225806451612903,648117,0.015429312917266482,8
23540,"Gainesville, FL",50,1,29.6757403,-82.357221,0.02,284685,0.03512654337249943,11
12260,"Augusta-Richmond County, GA-SC",21,1,33.47165583809524,-81.91178213809523,0.047619047619047616,600006,0.01666650000166665,3
12060,"Atlanta-Sandy Springs-Roswell, GA",167,4,33.793766115568864,-84.44034074610778,0.023952095808383235,5874249,0.006809381080032528,2
24660,"Greensboro-High Point, NC",42,1,36.04390783809524,-79.79033663809524,0.023809523809523808,763486,0.013097817117799147,12
15500,"Burlington, NC",16,1,36.0439535,-79.4005733,0.0625,163529,0.06115123311461576,5
39580,"Raleigh, NC",93,5,35.78687386021505,-78.64757762150536,0.053763440860215055,1334342,0.03747165269473643,16
22180,"Fayetteville, NC",7,1,35.0501921,-78.8287187,0.14285714285714285,385380,0.025948414551870882,9
37017,Bladen County,2,1,34.5919375,-78.5394885,0.5,33468,0.29879287677781763,14
11900,"Athens, OH",27,1,39.3326037,-82.0458439,0.037037037037037035,66664,0.1500060002400096,1
22420,"Flint, MI",19,1,43.0210768,-83.7063718,0.05263157894736842,407673,0.02452946356516129,10
45060,"Syracuse, NY",42,1,43.025882080952385,-76.18407878333333,0.023809523809523808,651048,0.015359850579373564,19
42127,Wayne County,1,1,41.6470068,-75.293193,1,51215,0.19525529629991215,17
42540,"Scranton--Wilkes-Barre--Hazleton, PA",45,1,41.27572774666667,-75.84649676888888,0.022222222222222223,555645,0.017997102466502893,18
25420,"Harrisburg-Carlisle, PA",92,4,40.37216896413044,-76.86939640869565,0.043478260869565216,571101,0.07004015051628346,13
49620,"York-Hanover, PA",19,1,39.9217514,-76.7288887,0.05263157894736842,445722,0.022435509129008664,21
18180,"Concord, NH",48,2,43.2995786,-71.6800412,0.041666666666666664,150169,0.13318328017100733,7
16300,"Cedar Rapids, IA",21,1,42.0779506,-91.5976735,0.047619047619047616,270594,0.03695573442131016,6
12940,"Baton Rouge, LA",28,1,30.53187662857143,-91.086679975,0.03571428571428571,831182,0.012031059382902902,4
39340,"Provo-Orem, UT",14,1,40.1204248,-111.6685082,0.07142857142857142,617751,0.01618775202306431,15
48300,"Wenatchee, WA",19,1,47.8609739,-120.619041,0.05263157894736842,118646,0.08428434165500732,20
