location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k,id
23540,"Gainesville, FL",50,9,29.6757403,-82.357221,0.18,284685,0.3161388903524949,14
27260,"Jacksonville, FL",109,24,30.24619844678899,-81.60651851651376,0.22018348623853212,1504841,0.15948528781446011,15
12020,"Athens-Clarke County, GA",42,9,33.95015236666667,-83.36017430238095,0.21428571428571427,208997,0.43062819083527515,2
12060,"Atlanta-Sandy Springs-Roswell, GA",167,34,33.793766115568864,-84.44034074610778,0.20359281437125748,5874249,0.05787973918027649,3
13820,"Birmingham-Hoover, AL",27,9,33.5534439,-86.8965359,0.3333333333333333,1149685,0.07828231211157838,7
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",129,19,36.107603537984495,-86.78000287286821,0.14728682170542637,1900584,0.09996927260252637,19
32820,"Memphis, TN-MS-AR",78,22,35.154290366666665,-89.91262927435898,0.28205128205128205,1347576,0.16325609835734683,16
41180,"St. Louis, MO-IL",187,52,38.63965343101604,-90.26547390160428,0.27807486631016043,2805850,0.18532708448420263,28
43780,"South Bend-Mishawaka, IN-MI",37,8,41.6176989,-86.2881592,0.21621621621621623,321447,0.24887462007733777,30
33340,"Milwaukee-Waukesha-West Allis, WI",75,9,43.017716708,-87.547369004,0.12,1575151,0.0571373792099932,17
11460,"Ann Arbor, MI",83,15,42.2523272,-83.8446336,0.18072289156626506,369208,0.40627505362830707,1
45780,"Toledo, OH",37,8,41.5952570027027,-83.51046513783784,0.21621621621621623,603830,0.13248762068794198,31
38300,"Pittsburgh, PA",173,28,40.43270033121387,-79.92217578265895,0.16184971098265896,2330283,0.12015707963367539,25
16820,"Charlottesville, VA",66,28,38.028768146969696,-78.5021666530303,0.42424242424242425,233586,1.1987019770020464,10
40060,"Richmond, VA",117,21,37.53645799401709,-77.50296491623932,0.1794871794871795,1292911,0.16242417304826084,26
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",70,11,36.95286021571429,-76.33576511,0.15714285714285714,1724876,0.06377270018250587,33
12580,"Baltimore-Columbia-Towson, MD",155,22,39.23732073806452,-76.59879980645161,0.14193548387096774,2798587,0.07861109910108208,5
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",387,63,39.96862823074935,-75.27554377183462,0.16279069767441862,6078451,0.10364482661783406,24
12100,"Atlantic City-Hammonton, NJ",21,6,39.469354,-74.6337584,0.2857142857142857,266328,0.22528611336397225,4
35300,"New Haven-Milford, CT",108,14,41.3497173,-72.9002037,0.12962962962962962,857794,0.1632093486314896,20
15540,"Burlington-South Burlington, VT",64,12,44.469511096874996,-73.066909978125,0.1875,218881,0.5482431092694204,8
20500,"Durham-Chapel Hill, NC",110,38,36.04648924181818,-79.01346694909091,0.34545454545454546,566491,0.6707961821105719,12
49180,"Winston-Salem, NC",42,6,36.12210303333333,-80.30145010952381,0.14285714285714285,666746,0.08998929127433836,34
16740,"Charlotte-Concord-Gastonia, NC-SC",94,15,35.23345546170213,-80.87490713723405,0.1595744680851064,2524863,0.05940916398236261,9
37860,"Pensacola-Ferry Pass-Brent, FL",25,6,30.618854168000002,-87.312808616,0.24,487327,0.12312061511059309,23
35380,"New Orleans-Metairie, LA",75,11,30.042653725333334,-89.96424079066668,0.14666666666666667,1270465,0.08658247177214642,21
12940,"Baton Rouge, LA",28,6,30.53187662857143,-91.086679975,0.21428571428571427,831182,0.0721863562974174,6
46140,"Tulsa, OK",52,7,36.11816486730769,-95.93546391923077,0.1346153846153846,991610,0.07059226913806839,32
17820,"Colorado Springs, CO",68,8,38.82926428088235,-104.55658357058823,0.11764705882352941,725438,0.11027820433999873,11
36260,"Ogden-Clearfield, UT",21,6,41.21490698095238,-111.95421082857142,0.2857142857142857,664589,0.09028136186424994,22
40900,"Sacramento--Roseville--Arden-Arcade, CA",163,42,38.521903890797546,-121.31771369325153,0.25766871165644173,2320381,0.1810047574083739,27
41500,"Salinas, CA",41,6,36.240107,-121.3155723,0.14634146341463414,435477,0.13777995163923698,29
21660,"Eugene, OR",84,10,43.9283286,-122.8976901,0.11904761904761904,375617,0.2662286318244382,13
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",265,44,45.00210212226415,-93.30116941622641,0.1660377358490566,3592669,0.1224716220726151,18
