location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k
14460,"Boston-Cambridge-Newton, MA-NH",443,44,42.41779232505643,-71.06360045146727,0.09932279909706546,4844597,0.09082282798754986
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",98,15,42.909806122448984,-78.84855102040817,0.15306122448979592,1129660,0.13278331533381726
19380,"Dayton, OH",75,10,39.767466666666664,-84.1462,0.13333333333333333,803713,0.12442252396066755
19820,"Detroit-Warren-Dearborn, MI",271,32,42.41526568265683,-83.15709963099631,0.11808118081180811,4321704,0.07404486748745402
21660,"Eugene, OR",89,9,44.03806741573034,-123.15021348314608,0.10112359550561797,375617,0.2396057686419944
22420,"Flint, MI",23,9,43.004260869565215,-83.69278260869565,0.391304347826087,407673,0.22076517208645166
33340,"Milwaukee-Waukesha-West Allis, WI",81,10,43.03843209876543,-87.93748148148148,0.12345679012345678,1575151,0.06348597689999246
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",285,23,44.96612280701754,-93.20209122807017,0.08070175438596491,3592669,0.06401925699250334
35300,"New Haven-Milford, CT",113,17,41.342230088495576,-72.90945132743363,0.1504424778761062,857794,0.19818278048109453
38300,"Pittsburgh, PA",181,19,40.41624309392265,-79.93314364640884,0.10497237569060773,2330283,0.08153516117999403
39300,"Providence-Warwick, RI-MA",118,11,41.77379661016949,-71.36549152542372,0.09322033898305085,1617057,0.06802481297814486
41180,"St. Louis, MO-IL",194,19,38.64118556701031,-90.22667525773196,0.0979381443298969,2805850,0.06771566548461251
41740,"San Diego-Carlsbad, CA",293,23,32.79875767918089,-117.14565870307167,0.07849829351535836,3325468,0.06916319748077564
41860,"San Francisco-Oakland-Hayward, CA",495,61,37.79507070707071,-122.32105858585858,0.12323232323232323,4710693,0.12949262454590016
42660,"Seattle-Tacoma-Bellevue, WA",265,24,47.56762264150944,-122.33397735849056,0.09056603773584905,3884469,0.06178450645377785
44140,"Springfield, MA",128,10,42.2362265625,-72.5877265625,0.078125,629506,0.1588547210034535
