location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k,id
12020,"Athens-Clarke County, GA",43,9,33.94927906976744,-83.36274418604651,0.20930232558139536,208997,0.43062819083527515,3
11700,"Asheville, NC",76,16,35.53222368421053,-82.56243421052632,0.21052631578947367,455255,0.35145138438896883,2
39580,"Raleigh, NC",95,20,35.7816,-78.65281052631579,0.21052631578947367,1334342,0.14988661077894572,27
44420,"Staunton-Waynesboro, VA",30,9,38.13933333333333,-79.0266,0.3,121984,0.7378016789087094,35
39740,"Reading, PA",47,11,40.361765957446806,-75.90159574468086,0.23404255319148937,417524,0.2634579090064284,28
25540,"Hartford-West Hartford-East Hartford, CT",119,24,41.73755462184874,-72.65706722689076,0.20168067226890757,1206719,0.1988864018880949,15
39300,"Providence-Warwick, RI-MA",118,23,41.77379661016949,-71.36549152542372,0.19491525423728814,1617057,0.14223369986339382,26
12700,"Barnstable Town, MA",28,15,41.738142857142854,-70.27407142857143,0.5357142857142857,213482,0.702635350989779,5
31700,"Manchester-Nashua, NH",36,7,42.92063888888889,-71.62425,0.19444444444444445,413157,0.16942711850458786,18
17200,"Claremont-Lebanon, NH-VT",34,7,43.632323529411764,-72.30605882352941,0.20588235294117646,217272,0.32217681063367576,9
24020,"Glens Falls, NY",33,7,43.30415151515152,-73.62575757575758,0.21212121212121213,125917,0.5559217579834335,13
15540,"Burlington-South Burlington, VT",73,15,44.48183561643835,-73.196,0.2054794520547945,218881,0.6853038865867754,7
40380,"Rochester, NY",67,17,43.10271641791045,-77.54141791044776,0.2537313432835821,1071589,0.15864291253456317,29
28020,"Kalamazoo-Portage, MI",44,10,42.2805,-85.58863636363637,0.22727272727272727,338347,0.29555456380579703,16
24340,"Grand Rapids-Wyoming, MI",68,24,42.93430882352941,-85.75851470588236,0.35294117647058826,1060326,0.2263454824271026,14
21140,"Elkhart-Goshen, IN",26,8,41.61169230769231,-85.88111538461538,0.3076923076923077,204310,0.391561842298468,11
33340,"Milwaukee-Waukesha-West Allis, WI",81,24,43.03843209876543,-87.93748148148148,0.2962962962962963,1575151,0.15236634455998188,21
16580,"Champaign-Urbana, IL",21,8,40.10690476190476,-88.23066666666666,0.38095238095238093,239877,0.3335042542636435,8
19780,"Des Moines-West Des Moines, IA",66,13,41.58809090909091,-93.62275757575757,0.19696969696969696,645100,0.2015191443187103,10
48620,"Wichita, KS",35,10,37.688314285714284,-97.32622857142857,0.2857142857142857,644949,0.15505101953797898,37
12420,"Austin-Round Rock, TX",230,44,30.261165217391305,-97.74724347826087,0.19130434782608696,2115230,0.20801520402036658,4
32580,"McAllen-Edinburg-Mission, TX",23,17,26.20491304347826,-98.24469565217392,0.7391304347826086,858323,0.19806063684650185,19
15180,"Brownsville-Harlingen, TX",21,9,25.95490476190476,-97.53185714285715,0.42857142857142855,423181,0.21267495468841938,6
21340,"El Paso, TX",80,44,31.729275,-106.4204375,0.55,845145,0.52062072188796,12
29740,"Las Cruces, NM",43,18,32.28618604651163,-106.75246511627907,0.4186046511627907,216186,0.8326163581360495,17
10740,"Albuquerque, NM",95,23,35.09246315789474,-106.62495789473684,0.24210526315789474,912897,0.2519451811102457,1
46060,"Tucson, AZ",69,23,32.21471014492754,-110.98072463768116,0.3333333333333333,1027502,0.22384384653265882,36
41740,"San Diego-Carlsbad, CA",293,60,32.79875767918089,-117.14565870307167,0.20477815699658702,3325468,0.18042573255854513,31
37100,"Oxnard-Thousand Oaks-Ventura, CA",43,15,34.24288372093023,-119.11948837209303,0.3488372093023256,850802,0.17630423999943584,24
42200,"Santa Maria-Santa Barbara, CA",65,19,34.575723076923076,-119.97866153846154,0.2923076923076923,445606,0.42638564112691485,34
41500,"Salinas, CA",47,13,36.629829787234044,-121.73806382978724,0.2765957446808511,435477,0.2985232285516801,30
42100,"Santa Cruz-Watsonville, CA",38,8,36.950657894736835,-121.92631578947369,0.21052631578947367,275105,0.2907980589229567,33
41940,"San Jose-Sunnyvale-Santa Clara, CA",156,35,37.352634615384616,-121.98383974358974,0.22435897435897437,1993582,0.17556338289571236,32
34900,"Napa, CA",29,7,38.32627586206897,-122.31562068965518,0.2413793103448276,140386,0.49862521903893553,23
32900,"Merced, CA",17,7,37.306294117647056,-120.49376470588236,0.4117647058823529,271340,0.2579789194368689,20
38900,"Portland-Vancouver-Hillsboro, OR-WA",282,62,45.5188475177305,-122.70125886524823,0.2198581560283688,2456462,0.25239551843260755,25
49420,"Yakima, WA",27,10,46.57259259259259,-120.46085185185186,0.37037037037037035,250377,0.39939770825595,38
34580,"Mount Vernon-Anacortes, WA",15,7,48.4562,-122.4464,0.4666666666666667,126026,0.5554409407582562,22
