location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k
11260,"Anchorage, AK",64,13,61.2748125,-149.810375,0.203125,400647,0.32447516142639277
11460,"Ann Arbor, MI",90,15,42.271588888888886,-83.7244,0.16666666666666666,369208,0.40627505362830707
12740,"Barre, VT",68,11,44.25670588235294,-72.57854411764706,0.16176470588235295,58283,1.8873427929241802
21660,"Eugene, OR",89,14,44.03806741573034,-123.15021348314608,0.15730337078651685,375617,0.37272008455421346
29620,"Lansing-East Lansing, MI",77,14,42.729610389610386,-84.53876623376624,0.18181818181818182,480353,0.2914523277672878
30700,"Lincoln, NE",59,17,40.82208474576271,-96.68761016949152,0.288135593220339,331179,0.5133175714643743
36500,"Olympia-Tumwater, WA",63,11,47.03798412698413,-122.89492063492064,0.1746031746031746,280289,0.3924520762498707
42200,"Santa Maria-Santa Barbara, CA",65,11,34.575723076923076,-119.97866153846154,0.16923076923076924,445606,0.24685484486295067
44100,"Springfield, IL",41,11,39.78621951219512,-89.64756097560976,0.2682926829268293,209175,0.5258754631289589
44180,"Springfield, MO",49,14,37.21048979591837,-93.29422448979592,0.2857142857142857,462300,0.30283365779796667
