location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k
02122,Kenai Peninsula Borough,18,1,60.056555555555555,-151.24833333333333,0.05555555555555555,58522,0.1708759099142203
02150,Kodiak Island Borough,7,1,57.79,-152.407,0.14285714285714285,13519,0.7396996819291368
02220,Sitka City and Borough,6,2,57.053,-135.33,0.3333333333333333,8686,2.3025558369790464
06009,Calaveras County,1,1,38.068,-120.539,1,45642,0.21909644625564173
08015,Chaffee County,7,1,38.53428571428571,-105.99957142857143,0.14285714285714285,19651,0.5088799552185639
08083,Montezuma County,12,1,37.36475,-108.57791666666667,0.08333333333333333,26148,0.3824384274131865
08091,Ouray County,1,1,38.023,-107.671,1,4809,2.079434393844874
08113,San Miguel County,1,1,37.937,-107.812,1,8047,1.2426991425375917
10100,"Aberdeen, SD",4,1,45.458,-98.47425,0.25,43235,0.23129409043598936
10140,"Aberdeen, WA",15,1,46.989599999999996,-123.9152,0.06666666666666667,72553,0.13783027579838186
10180,"Abilene, TX",6,1,32.44983333333333,-99.73283333333333,0.16666666666666666,170516,0.05864552300077412
10300,"Adrian, MI",10,2,41.9108,-84.0393,0.2,98482,0.2030827968562783
10420,"Akron, OH",32,2,41.12190625,-81.49028125,0.0625,704367,0.028394288772756248
10460,"Alamogordo, NM",4,1,32.9,-105.96,0.25,66198,0.15106196561829663
10540,"Albany, OR",4,1,44.61125,-123.0565,0.25,124977,0.08001472270897844
10580,"Albany-Schenectady-Troy, NY",145,22,42.72449655172414,-73.80160689655172,0.15172413793103448,882130,0.24939634747712922
10660,"Albert Lea, MN",4,2,43.648,-93.369,0.5,30537,0.6549431836788159
10740,"Albuquerque, NM",95,23,35.09246315789474,-106.62495789473684,0.24210526315789474,912897,0.2519451811102457
10900,"Allentown-Bethlehem-Easton, PA-NJ",65,9,40.650984615384615,-75.38478461538462,0.13846153846153847,838081,0.10738818801523958
10980,"Alpena, MI",3,1,45.064,-83.43566666666668,0.3333333333333333,28438,0.35164216892889794
11020,"Altoona, PA",6,1,40.4705,-78.394,0.16666666666666666,123175,0.08118530545971178
11100,"Amarillo, TX",12,1,35.220083333333335,-101.8315,0.08333333333333333,264955,0.03774225811930328
11180,"Ames, IA",13,4,42.021153846153844,-93.60815384615385,0.3076923076923077,97260,0.41126876413736374
11260,"Anchorage, AK",64,2,61.2748125,-149.810375,0.03125,400647,0.04991925560406043
11460,"Ann Arbor, MI",90,12,42.271588888888886,-83.7244,0.13333333333333333,369208,0.32502004290264563
11500,"Anniston-Oxford-Jacksonville, AL",3,1,33.66,-85.83099999999999,0.3333333333333333,114664,0.08721133049605805
11540,"Appleton, WI",17,4,44.268764705882354,-88.43317647058824,0.23529411764705882,236058,0.1694498809614586
11700,"Asheville, NC",76,16,35.53222368421053,-82.56243421052632,0.21052631578947367,455255,0.35145138438896883
11740,"Ashland, OH",2,1,40.751999999999995,-82.2755,0.5,53685,0.18627177051317872
11820,"Astoria, OR",12,2,46.13975,-123.85391666666666,0.16666666666666666,39119,0.5112605127942943
11900,"Athens, OH",28,3,39.343714285714285,-82.10657142857143,0.10714285714285714,66664,0.45001800072002884
11980,"Athens, TX",1,1,32.205,-95.854,1,81061,0.12336388645587891
12020,"Athens-Clarke County, GA",43,9,33.94927906976744,-83.36274418604651,0.20930232558139536,208997,0.43062819083527515
12060,"Atlanta-Sandy Springs-Roswell, GA",174,19,33.794454022988504,-84.40397701149425,0.10919540229885058,5874249,0.03234456013015451
12100,"Atlantic City-Hammonton, NJ",21,1,39.4022380952381,-74.53114285714285,0.047619047619047616,266328,0.03754768556066204
12220,"Auburn-Opelika, AL",5,2,32.6066,-85.4838,0.4,161641,0.12373098409438199
12260,"Augusta-Richmond County, GA-SC",21,1,33.522,-81.92738095238096,0.047619047619047616,600006,0.01666650000166665
12300,"Augusta-Waterville, ME",58,7,44.37767241379311,-69.74129310344827,0.1206896551724138,121929,0.5741046018584586
12420,"Austin-Round Rock, TX",230,44,30.261165217391305,-97.74724347826087,0.19130434782608696,2115230,0.20801520402036658
12540,"Bakersfield, CA",52,8,35.41340384615384,-118.91959615384616,0.15384615384615385,888988,0.08998996611877776
12580,"Baltimore-Columbia-Towson, MD",159,26,39.22767924528302,-76.58943396226415,0.16352201257861634,2798587,0.09290402621036974
12620,"Bangor, ME",26,4,44.81384615384616,-68.76296153846154,0.15384615384615385,151190,0.26456776241814933
12700,"Barnstable Town, MA",28,15,41.738142857142854,-70.27407142857143,0.5357142857142857,213482,0.702635350989779
12740,"Barre, VT",68,7,44.25670588235294,-72.57854411764706,0.10294117647058823,58283,1.201036322769933
12940,"Baton Rouge, LA",29,3,30.445862068965518,-91.15379310344828,0.10344827586206896,831182,0.0360931781487087
12980,"Battle Creek, MI",19,2,42.29921052631579,-85.0661052631579,0.10526315789473684,134358,0.14885604132243707
13180,"Beaver Dam, WI",1,1,43.406,-88.705,1,87750,0.11396011396011395
13259,Stewart County,1,1,32.051,-84.799,1,6179,1.6183848519177861
13380,"Bellingham, WA",21,2,48.78747619047619,-122.47171428571428,0.09523809523809523,221650,0.09023234829686443
13460,"Bend-Redmond, OR",22,2,44.070727272727275,-121.32068181818182,0.09090909090909091,186807,0.10706236918316767
13540,"Bennington, VT",13,4,42.97369230769231,-73.16315384615385,0.3076923076923077,35713,1.1200403214515724
13660,"Big Rapids, MI",2,1,43.6385,-85.4665,0.5,43358,0.23063794455463812
13720,"Big Stone Gap, VA",4,1,36.95025,-82.66425000000001,0.25,57224,0.1747518523696351
