location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k
10740,"Albuquerque, NM",95,23,35.09246315789474,-106.62495789473684,0.24210526315789474,912897,0.2519451811102457
11700,"Asheville, NC",76,16,35.53222368421053,-82.56243421052632,0.21052631578947367,455255,0.35145138438896883
12420,"Austin-Round Rock, TX",230,44,30.261165217391305,-97.74724347826087,0.19130434782608696,2115230,0.20801520402036658
12700,"Barnstable Town, MA",28,15,41.738142857142854,-70.27407142857143,0.5357142857142857,213482,0.702635350989779
15540,"Burlington-South Burlington, VT",73,15,44.48183561643835,-73.196,0.2054794520547945,218881,0.6853038865867754
21340,"El Paso, TX",80,44,31.729275,-106.4204375,0.55,845145,0.52062072188796
24340,"Grand Rapids-Wyoming, MI",68,24,42.93430882352941,-85.75851470588236,0.35294117647058826,1060326,0.2263454824271026
25540,"Hartford-West Hartford-East Hartford, CT",119,24,41.73755462184874,-72.65706722689076,0.20168067226890757,1206719,0.1988864018880949
29740,"Las Cruces, NM",43,18,32.28618604651163,-106.75246511627907,0.4186046511627907,216186,0.8326163581360495
32580,"McAllen-Edinburg-Mission, TX",23,17,26.20491304347826,-98.24469565217392,0.7391304347826086,858323,0.19806063684650185
33340,"Milwaukee-Waukesha-West Allis, WI",81,24,43.03843209876543,-87.93748148148148,0.2962962962962963,1575151,0.15236634455998188
37100,"Oxnard-Thousand Oaks-Ventura, CA",43,15,34.24288372093023,-119.11948837209303,0.3488372093023256,850802,0.17630423999943584
38900,"Portland-Vancouver-Hillsboro, OR-WA",282,62,45.5188475177305,-122.70125886524823,0.2198581560283688,2456462,0.25239551843260755
39300,"Providence-Warwick, RI-MA",118,23,41.77379661016949,-71.36549152542372,0.19491525423728814,1617057,0.14223369986339382
39580,"Raleigh, NC",95,20,35.7816,-78.65281052631579,0.21052631578947367,1334342,0.14988661077894572
40380,"Rochester, NY",67,17,43.10271641791045,-77.54141791044776,0.2537313432835821,1071589,0.15864291253456317
41740,"San Diego-Carlsbad, CA",293,60,32.79875767918089,-117.14565870307167,0.20477815699658702,3325468,0.18042573255854513
41940,"San Jose-Sunnyvale-Santa Clara, CA",156,35,37.352634615384616,-121.98383974358974,0.22435897435897437,1993582,0.17556338289571236
42200,"Santa Maria-Santa Barbara, CA",65,19,34.575723076923076,-119.97866153846154,0.2923076923076923,445606,0.42638564112691485
46060,"Tucson, AZ",69,23,32.21471014492754,-110.98072463768116,0.3333333333333333,1027502,0.22384384653265882
