location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k,id
45220,"Tallahassee, FL",75,3,30.438053333333333,-84.28186666666667,0.04,383467,0.07823358985258184,15
20500,"Durham-Chapel Hill, NC",126,4,35.94275396825397,-79.00976984126984,0.031746031746031744,566491,0.07061012443269178,7
39580,"Raleigh, NC",95,4,35.7816,-78.65281052631579,0.042105263157894736,1334342,0.029977322155789146,13
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",480,34,38.91626041666667,-77.09836875,0.07083333333333333,6200001,0.05483870083246761,16
49020,"Winchester, VA-WV",16,3,39.163125,-78.16475,0.1875,138107,0.21722287791350187,17
35300,"New Haven-Milford, CT",113,4,41.342230088495576,-72.90945132743363,0.035398230088495575,857794,0.046631242466139894,10
12740,"Barre, VT",68,3,44.25670588235294,-72.57854411764706,0.04411764705882353,58283,0.5147298526156855,3
15540,"Burlington-South Burlington, VT",73,5,44.48183561643835,-73.196,0.0684931506849315,218881,0.2284346288622585,6
38860,"Portland-South Portland, ME",135,7,43.63619259259259,-70.28717777777777,0.05185185185185185,532280,0.1315097317201473,12
12620,"Bangor, ME",26,3,44.81384615384616,-68.76296153846154,0.11538461538461539,151190,0.198425821813612,2
14020,"Bloomington, IN",39,3,39.16825641025641,-86.52864102564102,0.07692307692307693,167513,0.17909057804468909,4
31540,"Madison, WI",109,4,43.07270642201835,-89.40021100917431,0.03669724770642202,654577,0.061108166036997945,9
36540,"Omaha-Council Bluffs, NE-IA",71,3,41.24216901408451,-95.97761971830987,0.04225352112676056,932217,0.032181348334132505,11
41620,"Salt Lake City, UT",147,7,40.74924489795919,-111.89808843537415,0.047619047619047616,1205238,0.05807981494111537,14
14260,"Boise City, ID",67,3,43.61892537313433,-116.26655223880597,0.04477611940298507,710080,0.042248760703019375,5
21660,"Eugene, OR",89,3,44.03806741573034,-123.15021348314608,0.033707865168539325,375617,0.07986858954733146,8
11260,"Anchorage, AK",64,5,61.2748125,-149.810375,0.078125,400647,0.12479813901015109,1
